"idencuesta","ola","ponderadorlong_total","ponderadorlong_total_rs","ponderadorlong_panel","ponderadorlong_panel_rs"
131110224,5,5946.19421373874,1.2122749875904,9278.96234561721,1.43330380354672
131110323,5,4463.1598268255,0.909922688225972,6235.9355547731,0.963253197546409
131110326,5,32018.1030732398,6.52766191459038,45377.5503811919,7.00938457711448
131110328,5,22505.0515721706,4.58819711141262,31895.2096946998,4.92679285328995
131120222,5,2407.70023688973,0.490867716371086,3025.30167041973,0.467312640096765
131120223,5,17846.8167256689,3.63850367931979,25293.3418091777,3.90701477914988
131120224,5,2354.49778616368,0.480021114666643,2958.45220943375,0.456986530007362
131120225,5,7237.28102497894,1.47549414791619,11293.6873067934,1.74451456638792
131120324,5,1335.2060501892,0.272213930413485,1677.70099952726,0.259151307470535
131120326,5,5226.76814709057,1.06560264648136,7270.78235236592,1.12310402955011
131120327,5,8261.24268643061,1.68425340901823,11542.6242827526,1.78296739130474
131120328,5,12826.7700737294,2.61504619139883,15975.8537134667,2.46775997568666
131120521,5,5854.55844561163,1.19359282793062,NA,NA
131120525,5,8142.76758679355,1.66009940483007,11377.0906440642,1.75739772250885
131120528,5,2585.63940116716,0.527144903158539,NA,NA
131130124,5,2865.41950004014,0.584184818724302,3568.90491505054,0.551282007481653
131130126,5,5106.47666855752,1.0410783296824,7484.1711005563,1.1560657868052
131130127,5,4979.33792492333,1.01515803288057,7297.83359768921,1.12728258436781
131130128,5,10863.7209905369,2.21483132834104,NA,NA
131130222,5,10440.7920621759,2.12860707414565,14523.8366298391,2.24346963682553
131130223,5,2882.12274898231,0.587590178552157,3621.41874360344,0.559393719481349
131130228,5,21864.4266731591,4.4575902873528,34119.1667335718,5.27032330033885
131130322,5,8388.69223146099,1.71023707017466,12294.6626500295,1.8991333387547
131130328,5,12438.5859683161,2.53590550667558,15783.9362440606,2.43811484634774
131140324,5,16586.9735677717,3.38165429066765,NA,NA
131140422,5,12584.442033291,2.56564178050077,NA,NA
131140423,5,18438.7524691875,3.75918404567419,23397.8439458478,3.61422080112402
131140427,5,1976.99510437098,0.403058095559696,2897.53005573885,0.447575999890016
131140726,5,15790.1129458599,3.21919504937556,20036.8544028087,3.0950550888077
131141105,5,4992.61589176175,1.01786506640583,7075.76831282384,1.0929805788657
131150221,5,15754.3537456598,3.2119046746551,22012.0135681786,3.40015419783383
131150224,5,11396.6466685306,2.32348107075673,NA,NA
131150227,5,16690.8764259771,3.40283739226405,NA,NA
131150327,5,30392.4695650343,6.19623734785944,43073.6266836758,6.65350183120691
131160125,5,20226.5605949968,4.12367181644391,NA,NA
131160126,5,1772.3356731704,0.36133333842921,2226.95914982894,0.343994177463242
131160128,5,7739.35987435328,1.57785502094122,10765.9646667855,1.66299824603144
131160222,5,20791.5133433995,4.23885104898169,30472.5260490532,4.7070335952397
131160225,5,18834.5773415205,3.83988248486858,29391.1244176631,4.53999152591122
131160323,5,6177.13044420812,1.25935690349547,8630.69862118446,1.33316772934768
131160327,5,11367.5682223122,2.31755272873467,NA,NA
131160328,5,6371.1910781516,1.29892084038506,8901.840514808,1.37505050599404
131170221,5,42481.5957940403,8.660897065059,NA,NA
131170223,5,3937.24120576737,0.802701503229403,4903.86817385931,0.757491262910899
131170227,5,42148.5551556518,8.59299870498918,59734.8999937647,9.22713727855427
131180428,5,11242.2368893137,2.29200091614767,NA,NA
131190223,5,5260.85546068009,1.07255216682552,6552.44124315084,1.01214323396414
131190225,5,5407.31273032961,1.10241101071203,6734.85504660604,1.04032034995764
131191223,5,5077.18758166119,1.03510704348193,7441.24433285736,1.14943497000423
131191225,5,7702.41582186804,1.57032308552871,12608.1236606142,1.94755306953922
131191227,5,10580.141374834,2.15701678970508,15506.5015385061,2.39526003091734
131191423,5,10629.8300789531,2.16714702948604,14786.8010923197,2.28408926111456
131191424,5,19082.7071166391,3.89046971919699,24214.9898115701,3.74044378099692
131191428,5,9231.73193357092,1.88211102983313,11714.60072977,1.80953226854523
131200121,5,6369.62168592784,1.29860088195952,NA,NA
131200122,5,10872.1907346785,2.21655808979636,15190.6459529322,2.34647041465293
131200126,5,2920.74960097216,0.595465193197401,NA,NA
131200127,5,6510.21782070898,1.32726479225584,9541.5268167357,1.47386164192486
131200522,5,12090.4911829901,2.46493799596321,16892.8576990497,2.60940785089595
131200523,5,6849.67074760979,1.3964704518684,NA,NA
131200525,5,7074.12027675138,1.44222989738501,NA,NA
131200526,5,5611.85347211708,1.14411157014536,NA,NA
131210121,5,15546.8728245028,3.16960468880201,24260.7022820327,3.74750490004699
131210123,5,34082.6453261284,6.94856860617096,48303.516041314,7.46135297115382
131210126,5,5252.50513903365,1.07084975252379,6542.04084489648,1.01053670407199
131210127,5,8969.48448600086,1.8286455677542,14682.1948057372,2.26793092542475
131210128,5,16526.5323768817,3.36933189733464,NA,NA
131210226,5,13293.6483902585,2.71023058750698,18573.9112794506,2.8690770252075
131210227,5,7609.57059520214,1.5513943485991,10585.4191415542,1.63510971944963
131210321,5,10046.158183341,2.04815144767756,14723.8833402164,2.27437047467689
131210325,5,5916.46377366623,1.20621372090882,8671.30706089553,1.33944043839919
131210326,5,12399.7984790853,2.52799774225758,20297.2932397574,3.13528458448683
131210327,5,20226.257240692,4.12360997035836,25191.979351844,3.89135751164283
131220227,5,19648.8045884416,4.00588233118648,27847.2031307626,4.30150491819947
131220322,5,5540.47598003041,1.12955954825989,6961.66864150794,1.07535581795073
131220327,5,5709.65472734584,1.16405071293266,8368.20290743193,1.29262051179011
131220521,5,15951.7556075911,3.25214980139013,26111.5099412571,4.03339566657788
131220524,5,5442.51520953807,1.10958788444195,6838.57986240438,1.05634252651881
131220525,5,8644.52035524716,1.7623937984012,14150.2593661866,2.18576386187272
131220527,5,12886.6130850767,2.62724663141654,NA,NA
131220528,5,6399.52904854446,1.30469821856537,NA,NA
131220721,5,3238.37838175736,0.660221474684988,4033.42844678951,0.623036080844489
131220722,5,11841.9903540587,2.41427511337304,17355.8967823402,2.6809326243082
131220723,5,6872.28283513887,1.40108047083908,NA,NA
131220724,5,3319.51345588156,0.67676281481643,NA,NA
131220726,5,24940.8490686328,5.0847931312624,NA,NA
131230226,5,4077.10738727476,0.831216594959744,5671.52772150396,0.876070184614114
131230525,5,24559.7987842031,5.00710684786435,NA,NA
131230621,5,1827.61712338469,0.372603794281066,2276.31302655223,0.351617777666844
131240124,5,13117.3103898076,2.67427983655197,NA,NA
131240125,5,42190.0339188889,8.60145515047029,NA,NA
131240221,5,5270.3611678698,1.07449013431384,6564.28068415063,1.01397205007361
131240227,5,31258.0481153935,6.37270639489641,NA,NA
131240623,5,31280.7315011864,6.37733094973639,48813.193668017,7.54008191235715
131250121,5,13554.3609537414,2.76338312647564,NA,NA
131250126,5,34399.3606711483,7.01313866176494,56308.4885597255,8.69786597019034
131250221,5,5228.75092095426,1.06600688271627,6569.98269676881,1.01485282920269
131250222,5,2557.75096784442,0.52145917394335,3213.84205433038,0.496436117411976
131250523,5,26636.8441573528,5.4305626018224,NA,NA
131250624,5,3917.7417211772,0.79872606337832,NA,NA
131250627,5,14038.2740785287,2.86204047876845,19614.3037333736,3.02978448427953
131260121,5,6953.507736997,1.41764012451884,9758.23690057047,1.50733643962937
131260125,5,31280.7315011864,6.37733094973639,48813.193668017,7.54008191235715
131260127,5,4272.57435658458,0.871067247204991,5943.43528482669,0.918071232814043
131260321,5,20335.9358290811,4.14597059374181,28821.0376024453,4.4519312913539
131260322,5,8502.16967384295,1.73337218149302,12460.9778317026,1.92482373102061
131260323,5,4112.06130965386,0.838342794390038,5770.68005486995,0.891386058442521
131260324,5,7522.43090046318,1.53362882185021,10510.355024388,1.62351470692165
131260326,5,17231.8110612855,3.51311995363593,21866.2963663104,3.3776455366387
131270123,5,10302.8674302838,2.10048781409373,14458.5761521422,2.23338897398628
131270125,5,4107.35357033946,0.837383008279158,6723.34796385291,1.03854287259935
131270324,5,14703.9755144248,2.99775975919075,24069.0123561192,3.71789491892198
131270325,5,6746.91608985302,1.37552143860389,8403.34268478759,1.29804848688729
131270326,5,17840.8742203962,3.63729215641174,22639.1666987177,3.49702935843113
131270327,5,13092.0763110424,2.66913526148052,19188.051866897,2.96394216282874
131270422,5,6617.12738676265,1.34906088370565,8314.49290482006,1.28432402904078
131270423,5,3034.70001541946,0.618696731269407,4221.46969138443,0.652082457051508
131270424,5,6388.29821793305,1.30240854309385,8106.42721260638,1.25218451419748
131270426,5,7940.55258567681,1.61887300368041,9977.39113592323,1.5411887808066
131270521,5,11320.9233809474,2.30804305373011,16592.2088944416,2.56296719739118
131270522,5,25015.926866663,5.100099549688,35453.7393776136,5.47647221824215
131270523,5,32632.7095986605,6.65296426617785,46248.5994407845,7.14393388162584
131280424,5,28289.2502025548,5.76744539541047,NA,NA
131280426,5,5839.20391995648,1.19046243784766,NA,NA
131280427,5,10674.7179979604,2.17629851352802,15645.1152394066,2.41667142772273
131280524,5,2610.82948537859,0.532280508879969,3280.53579190585,0.506738173200017
131280527,5,23566.7209154638,4.80464399217412,NA,NA
131280528,5,14062.6941867473,2.86701910632812,19648.4235558762,3.03505490887527
131290121,5,5171.89723180236,1.05441588806765,8465.90490134529,1.30771235442015
131290123,5,11172.4371858422,2.27777056449446,15541.6036904096,2.40068219408192
131290124,5,12877.9043166354,2.62547113909749,16341.4090000781,2.52422661098391
131290128,5,20257.5417804411,4.12998807771119,28709.9338970317,4.43476931163829
131290221,5,7391.38506696064,1.5069119706219,9287.35614474904,1.43460037785899
131290222,5,11082.5717410571,2.25944932791092,NA,NA
131290224,5,7495.56512627368,1.52815158634435,9335.7915725306,1.44208210698773
131290226,5,5256.63599521468,1.07169192710565,7312.33051691666,1.12952189612428
131290326,5,14056.2082985315,2.86569680171214,17507.1297179699,2.70429329048893
131290328,5,2041.6742431184,0.416244496693587,2542.92303137299,0.392800522001797
131300122,5,53734.8147268952,10.9551369354384,76155.4879411839,11.7635945121183
