idencuesta,ola,s10,satis_demo,muestra,m0_sexo,tramo_etario,educ,ponderador01,ponderador02,ponderadorlong_total,ponderadorlong_panel
7101122,5,0,1,1,1,40 a 49,Técnica,0.945306122303009,1.99639773368835,0.22109415373319,0.298316723151448
7101142,5,0,0,1,2,40 a 49,Básica,0.708979547023773,0.473859786987305,0.0462366658635247,0.0533932850656931
7101163,5,0,0,1,1,60 o más,Básica,1.89061224460602,3.99279546737671,0.211593475420858,
7101172,5,0,0,1,2,60 o más,Media,0.945306122303009,0.631813049316406,0.104917067068486,0.0951676626497519
7101173,5,0,0,1,1,18 a 29,Media,1.41795909404755,2.99459671974182,0.878395306554719,
7101181,5,1,0,1,2,18 a 29,Universitaria,0.886224448680878,0.592324733734131,0.306412025350279,0.294153803885093
7101182,5,0,0,1,2,50 a 59,Media,0.354489773511887,0.236929893493652,0.035281203785446,0.0326278720056421
7101191,5,1,0,1,2,40 a 49,Universitaria,0.713706135749817,0.477018862962723,0.042193115444288,0.0487238644623765
7101203,5,1,1,1,1,60 o más,Media,0.472653061151505,0.998198866844177,0.0981891048471222,
7101212,5,0,0,1,2,40 a 49,Media,1.06346929073334,0.710789620876312,0.127935282348638,0.147737404348386
7101213,5,1,0,1,2,60 o más,Básica,0.177244886755943,0.118464946746826,0.0193560709946804,0.0175574106874715
7101232,5,0,1,1,2,18 a 29,Universitaria,1.06346940994263,0.710789740085602,0.239465472472969,0.22988549338604
7101233,5,0,0,1,1,60 o más,Media,0.531734704971314,1.12297379970551,0.0686828053964913,0.0727933147163492
7102011,5,0,0,1,1,60 o más,Básica,0.227629885077477,0.480732947587967,0.0336253846553457,0.0356377872677857
7102031,5,0,0,1,2,60 o más,Media,0.284537345170975,0.190175876021385,0.0443494373330777,0.0402282718031528
7102043,5,0,0,1,1,60 o más,Universitaria,0.170722395181656,0.360549688339233,0.0468946829344254,0.0497012227975101
7102051,5,0,0,1,1,40 a 49,Media,0.0853612050414085,0.180274873971939,0.0213867431646254,
7102052,5,0,0,1,1,60 o más,Media,0.0426806025207043,0.0901374369859695,0.0102991065570566,0.010915484604584
7102053,5,0,0,1,2,60 o más,Universitaria,0.0426806025207043,0.0285263825207949,0.00567660787467119,0.00514910984748547
7102072,5,0,0,1,1,50 a 59,Media,0.25608366727829,0.54082465171814,0.0377917143016316,0.0408359023307504
7102073,5,0,0,1,2,40 a 49,Media,0.341444879770279,0.22821107506752,0.0338370189270126,0.0390743917971059
7102083,5,0,0,1,1,60 o más,Media,0.227629885077477,0.480732947587967,0.0298536581029387,0.0316403314800027
7102092,5,1,0,1,2,50 a 59,Media,0.042680598795414,0.0285263787955046,0.00478407344581389,0.00442428600239535
7102093,5,1,1,1,2,50 a 59,Media,0.042680598795414,0.0285263787955046,0.00608447572527904,
7102101,5,0,0,1,1,30 a 39,Media,0.682889640331268,1.44219899177551,0.0990495992324116,0.128811119069754
7102111,5,0,0,1,1,18 a 29,Media,0.0960313752293587,0.202809244394302,0.0584118640196533,0.0655194038733923
7102113,5,0,0,1,2,30 a 39,Media,0.0640209168195725,0.0427895821630955,0.0073551561391592,
7102121,5,0,0,1,1,30 a 39,Universitaria,0.170722410082817,0.360549747943878,0.0505384072495183,
7102122,5,0,0,1,1,30 a 39,Media,0.170722410082817,0.360549747943878,0.0581092836189841,0.0755694309649839
7102123,5,1,0,1,2,30 a 39,Universitaria,0.227629885077477,0.152140706777573,0.0341958160887142,0.0380604040864797
7102142,5,0,0,1,1,60 o más,Media,0.341444820165634,0.721099495887756,0.0528943104801946,
7102143,5,0,0,1,2,50 a 59,Media,0.341444820165634,0.228211060166359,0.0228365169857155,0.0211190909980221
7102152,5,1,0,1,2,60 o más,Media,0.170722410082817,0.114105530083179,0.0212151969881853,0.0192437776467934
7102163,5,0,0,1,1,30 a 39,Media,0.170722410082817,0.360549747943878,0.0238939365372441,0.0310733685769114
7102171,5,1,0,1,2,50 a 59,Media,0.227629885077477,0.152140706777573,0.0132868892221513,
7102181,5,0,0,1,2,50 a 59,Media,0.227629885077477,0.152140706777573,0.0281841441945713,
7102183,5,0,0,1,1,50 a 59,Media,0.170722410082817,0.360549747943878,0.0356438622097641,0.0385150370335492
7102191,5,1,0,1,1,40 a 49,Media,0.0853612050414085,0.180274873971939,0.0236077839268096,0.0318533829275833
7102201,5,0,0,1,2,30 a 39,Media,0.106701500713825,0.0713159516453743,0.0142790975121916,0.0158928279381998
7102202,5,0,0,1,2,50 a 59,Media,0.0213403012603521,0.0142631912603974,0.00381605754977578,0.00352906998461345
7102215,5,1,0,1,2,60 o más,Básica,0.0426806025207043,0.0285263825207949,0.00434078272309012,
7102222,5,0,0,1,1,50 a 59,Media,0.192062750458717,0.405618488788605,0.0119169434303764,0.0128768738597
7102231,5,0,0,1,2,60 o más,Media,0.0426806099712849,0.02852638438344,0.0049910452137736,0.00452725300511892
7102233,5,0,0,1,2,50 a 59,Media,0.0426806099712849,0.02852638438344,0.00438771460916027,0.00405773543146573
7102241,5,0,1,1,2,60 o más,Media,0.0569074712693691,0.0380351766943932,0.00648111829050261,0.00587886124057463
7102242,5,0,0,1,1,40 a 49,Media,0.170722395181656,0.360549688339233,0.0468926673591598,
7102252,5,0,0,1,2,40 a 49,Media,0.128041818737984,0.0855791494250298,0.0103721066366398,0.0119775255425318
7105012,5,0,0,1,2,30 a 39,Universitaria,1.89061224460602,1.26362609863281,0.251607694073139,0.280042753851736
7401011,5,0,0,1,2,60 o más,Media,0.395207732915878,0.264144480228424,0.0415097249825355,0.0376524393428123
7401012,5,1,0,1,2,50 a 59,Media,0.790415465831757,0.528288960456848,0.0710610393120597,0.0657168760272921
7401023,5,1,0,1,2,60 o más,Universitaria,0.395207732915878,0.264144480228424,0.0531827630601329,0.0482407619189795
7401033,5,0,0,1,2,60 o más,Media,0.691613495349884,0.462252855300903,0.0513786658270521,0.0466043101798824
7401041,5,0,0,1,1,30 a 39,Media,3.16166186332703,6.67713308334351,0.292593648643883,0.380509518530066
7401052,5,0,0,1,2,30 a 39,Universitaria,1.31735897064209,0.880481660366058,0.107064428317949,
7401061,5,0,0,1,2,60 o más,Básica,0.263471782207489,0.176096305251122,0.0370357557536628,0.0335942131058855
7401063,5,1,0,1,2,18 a 29,Técnica,0.658679485321045,0.440240830183029,0.245599656209173,0.235774274930015
7401082,5,0,0,1,1,60 o más,Básica,0.0494009666144848,0.104330204427242,0.0127053165887879,0.0134657008210345
7401083,5,0,0,1,1,30 a 39,Técnica,0.0494009666144848,0.104330204427242,0.016392903116063,0.0213184930736313
7401093,5,1,1,1,1,50 a 59,Media,0.247004821896553,0.521651029586792,0.0437681984378109,0.0472938026132936
7401101,5,0,0,1,2,40 a 49,Básica,0.526943624019623,0.352192670106888,0.0727548745015291,0.0840160440124508
7401102,5,1,0,1,1,50 a 59,Básica,0.526943624019623,1.11285555362701,0.104012615680822,0.112391011987634
7401111,5,0,0,1,2,18 a 29,Técnica,0.247004821896553,0.165090307593346,0.115149933933265,0.110543282512708
7401112,5,0,0,1,2,30 a 39,Media,0.098801925778389,0.066036120057106,0.0175977680460913,0.0195865529606537
7401123,5,0,0,1,2,50 a 59,Universitaria,0.526943624019623,0.352192670106888,0.0283338946643396,
7401131,5,1,0,1,2,50 a 59,Básica,0.263471812009811,0.176096335053444,0.0311044337398347,0.0287652169989152
7401133,5,0,0,1,2,50 a 59,Media,0.526943624019623,0.352192670106888,0.0568922821576853,0.052613683808475
7401141,5,0,1,1,1,50 a 59,Media,0.296405822038651,0.625981211662293,0.0382271635428794,0.0413064277624276
7401143,5,0,0,1,1,18 a 29,Técnica,0.370507210493088,0.782476484775543,0.18966238672773,0.212740454771733
7401151,5,1,0,1,2,50 a 59,Técnica,0.370507210493088,0.247635453939438,0.0279421028998933,
7401153,5,0,0,1,2,18 a 29,Universitaria,0.222304329276085,0.148581266403198,0.0597144505712082,0.0573255333642644
7401182,5,0,1,1,1,18 a 29,Universitaria,0.526943624019623,1.11285555362701,0.406693465178657,
7401183,5,0,0,1,2,50 a 59,Media,0.131735906004906,0.088048167526722,0.014034019478492,
7401192,5,1,0,1,2,50 a 59,Básica,0.263471812009811,0.176096335053444,0.0154059233038789,0.014247316977746
7401211,5,1,0,1,2,50 a 59,Básica,0.263471812009811,0.176096335053444,0.0348610112051737,0.0322392801137605
7401221,5,0,0,1,2,60 o más,Básica,0.0494009666144848,0.033018060028553,0.00686682797965116,0.00622872890846959
7401222,5,1,0,1,2,60 o más,Media,0.197603866457939,0.132072240114212,0.0231215923713537,0.0209730214940694
7401223,5,0,0,1,2,30 a 39,Técnica,0.247004821896553,0.165090307593346,0.036695872320621,0.0408430003602004
7401231,5,0,0,1,2,30 a 39,Media,0.247004821896553,0.165090307593346,0.0437875973446873,0.0487361858711391
7401233,5,0,0,1,2,50 a 59,Básica,0.148202881217003,0.099054180085659,0.0196041677290081,
7401253,5,0,1,1,1,18 a 29,Universitaria,0.131735906004906,0.278213888406754,0.104713887502229,0.117455445080526
7401254,5,0,0,1,2,40 a 49,Media,0.526943624019623,0.352192670106888,0.088660107161019,0.10238312575513
7404012,5,1,0,1,2,60 o más,Media,0.0571427866816521,0.0381924547255039,0.00777510185958495,
7404013,5,0,0,1,2,50 a 59,Media,0.171428352594376,0.114577353000641,0.0184851028971979,0.0170949260974393
7404031,5,1,0,1,2,40 a 49,Media,0.171428337693214,0.11457733809948,0.0250910154746552,0.028974661490089
7404033,5,1,0,1,2,60 o más,Media,0.228571131825447,0.152769789099693,0.0323184596033249,0.029315271069112
7404043,5,0,0,1,2,30 a 39,Técnica,0.342856734991074,0.229154720902443,0.0276148929194677,
7404061,5,0,0,1,2,30 a 39,Universitaria,0.171428337693214,0.11457733809948,0.0274219657663452,
7404062,5,0,0,1,1,30 a 39,Media,0.228571131825447,0.482720762491226,0.071440864425954,0.0929067635339451
7404071,5,0,0,1,2,30 a 39,Técnica,0.285713911056519,0.190962240099907,0.0500193202174521,0.0556721773993736
7404073,5,0,0,1,1,60 o más,Básica,0.114285565912724,0.241360381245613,0.0332773591179307,0.0352689331953853
7404081,5,0,1,1,2,30 a 39,Universitaria,0.342856734991074,0.229154720902443,0.0425021976536653,0.0473055186946046
7404082,5,1,1,1,1,30 a 39,Media,0.342856734991074,0.724081218242645,0.0782859266047278,
7404111,5,0,0,1,1,40 a 49,Técnica,0.114285565912724,0.241360381245613,0.0366704586406369,0.049478517968127
7404113,5,1,0,1,2,30 a 39,Técnica,0.171428337693214,0.11457733809948,0.0270678837661714,
7404124,5,0,0,1,2,40 a 49,Media,0.571427881717682,0.381924510002136,0.0437515520094652,0.0505235194813373
7404131,5,0,0,1,2,50 a 59,Técnica,0.171428367495537,0.114577360451221,0.0134192805359183,0.0124100801774332
7404132,5,1,0,1,2,60 o más,Media,0.171428367495537,0.114577360451221,0.0140598257412647,0.0127533183155564
7404142,5,0,0,1,1,18 a 29,Universitaria,0.171428337693214,0.362040549516678,0.122874791983777,0.137826163519373
7404152,5,0,0,1,2,60 o más,Media,0.342856734991074,0.229154720902443,0.0151115254715751,0.0137072889891522
7404161,5,0,0,1,1,60 o más,Básica,0.0571427866816521,0.120680198073387,0.0144327675812675,
7404162,5,0,0,1,2,60 o más,Media,0.0571427866816521,0.0381924547255039,0.00667056663450155,0.00605070512255693
7404171,5,0,0,1,2,50 a 59,Técnica,0.114285565912724,0.0763848945498467,0.0129996148106188,0.0120219755182642
7404172,5,0,0,1,2,40 a 49,Universitaria,0.171428337693214,0.11457733809948,0.0233338047753457,
7404173,5,0,1,1,1,30 a 39,Universitaria,0.228571131825447,0.482720762491226,0.0700782696731961,
7404183,5,0,0,1,2,40 a 49,Técnica,0.285713911056519,0.190962240099907,0.0464301123259887,0.0536166736237214
7404184,5,1,0,1,2,60 o más,Básica,0.342856705188751,0.229154706001282,0.0549936085369135,0.0498833348221335
7404191,5,1,0,1,1,60 o más,Básica,0.342856675386429,0.724081099033356,0.0450879146945395,0.0477863235975388
7404201,5,1,0,1,1,18 a 29,Media,0.171428352594376,0.362040579319,0.126587107328286,0.141990192393379
7404202,5,0,0,1,2,40 a 49,Básica,0.285713911056519,0.190962240099907,0.0433042291008937,0.0500069588875378
7404203,5,0,0,1,2,40 a 49,Media,0.228571146726608,0.152769818902016,0.0281223249695257,0.0324751641530556
7404211,5,1,0,1,2,50 a 59,Básica,0.428570806980133,0.286443322896957,0.0321532979667275,0.0297352011285517
7404213,5,0,0,1,1,40 a 49,Media,0.0857141688466072,0.181020274758339,0.0185846471576358,
7404233,5,0,0,1,1,30 a 39,Media,0.0857141837477684,0.181020304560661,0.0198285425194835,0.0257864420578199
7404235,5,0,0,1,1,40 a 49,Media,0.257142513990402,0.543060898780823,0.052473679863777,0.0708014027704712
7404241,5,0,0,1,1,50 a 59,Media,0.228571146726608,0.482720792293549,0.0453552670191895,0.0490087123171537
7404242,5,1,0,1,2,60 o más,Básica,0.114285573363304,0.0763849094510078,0.0160861435083718,0.0145913407752899
7404243,5,0,0,1,1,60 o más,Media,0.0571427866816521,0.120680198073387,0.0127159989235385,0.0134770224691664
7404251,5,0,0,1,1,50 a 59,Media,0.171428337693214,0.362040549516678,0.0218765723111126,0.0236387680933972
7404253,5,0,0,1,1,50 a 59,Básica,0.0857141688466072,0.181020274758339,0.0114179467371366,0.0123376821187308
8101012,5,0,0,1,2,18 a 29,Universitaria,1.09846687316895,0.866256177425385,2.37880717521464,
8101013,5,0,0,1,1,60 o más,Universitaria,1.09846687316895,1.55090880393982,1.65130604152774,1.75013294346417
8101014,5,0,0,1,1,50 a 59,Universitaria,0.366155594587326,0.516969561576843,0.429929904991639,0.464561503327977
8101015,5,0,0,1,2,30 a 39,Universitaria,1.83077824115753,1.44376027584076,1.59521540804555,
8101017,5,0,0,1,2,50 a 59,Media,0.366155594587326,0.288752049207687,0.247766254416697,0.229132931109345
8101025,5,,0,1,2,60 o más,Técnica,1.22051870822907,0.962506830692291,0.584838883395116,0.530492808410979
8101032,5,0,0,1,2,18 a 29,Técnica,2.44103741645813,1.92501366138458,4.92164481706148,4.72475106894059
8101036,5,0,0,1,2,60 o más,Básica,0.813679099082947,0.641671180725098,0.549813266163563,0.498721941974007
8101037,5,0,0,1,1,60 o más,Media,0.813679099082947,1.14882123470306,0.975540738956567,1.03392462814445
8101041,5,0,0,1,1,30 a 39,Técnica,0.492658704519272,0.695577383041382,0.752902532046526,0.979127815305981
8101044,5,0,1,1,2,40 a 49,Media,0.164219573140144,0.129504323005676,0.117574684041817,0.135773168421858
8101048,5,0,0,1,2,40 a 49,Universitaria,0.821097850799561,0.647521615028381,0.683013165143448,
8101052,5,0,0,1,1,60 o más,Universitaria,2.28847241401672,3.23105978965759,1.54603994487667,1.63856691091426
8101053,5,1,0,1,2,50 a 59,Media,2.28847241401672,1.80470013618469,0.698053175953216,0.645555911772174
8101061,5,0,0,1,1,30 a 39,Universitaria,0.162735849618912,0.2297642827034,0.230689057456103,0.30000440060684
8101063,5,0,0,1,1,60 o más,Básica,0.650943398475647,0.919057130813599,0.793994542415376,0.841513305629458
8101064,5,0,0,1,2,40 a 49,Media,0.488207519054413,0.385002732276917,0.297356273422846,
8101066,5,0,0,1,2,60 o más,Media,0.325471699237824,0.256668537855148,0.189365619248101,
8101068,5,0,0,1,2,60 o más,Técnica,0.488207519054413,0.385002732276917,0.266705531954787,
8101071,5,0,0,1,2,40 a 49,Media,0.572118043899536,0.451175004243851,0.307791949438295,0.355432706713586
8101072,5,0,0,1,2,50 a 59,Media,0.762824237346649,0.601566791534424,0.344639518744623,0.318720817296044
8101078,5,0,0,1,2,40 a 49,Técnica,0.953530251979828,0.75195848941803,0.504307343812594,0.582365213105694
8101079,5,0,0,1,2,60 o más,Básica,0.381412118673325,0.300783395767212,0.222414894938291,0.201747020586751
8101082,5,0,0,1,2,60 o más,Media,0.915388941764832,0.721880078315735,0.844215610676256,
8101084,5,0,1,1,2,40 a 49,Técnica,1.22051858901978,0.962506711483002,1.2461507310188,1.43903285354747
8101091,5,0,1,1,2,60 o más,Básica,0.542452812194824,0.427780866622925,0.352747177028068,0.319968192802666
8101092,5,0,0,1,2,18 a 29,Universitaria,0.135613203048706,0.106945216655731,0.251437891242861,0.241378947400591
8101094,5,0,0,1,1,60 o más,Universitaria,0.271226406097412,0.382940471172333,0.316923631994684,0.335890788846783
8101095,5,1,0,1,1,18 a 29,Técnica,0.678065955638886,0.95735114812851,2.63631196280839,
8101096,5,0,0,1,2,60 o más,Media,0.542452812194824,0.427780866622925,0.349827821701969,
8101098,5,0,0,1,2,40 a 49,Media,0.542452812194824,0.427780866622925,0.44166695024255,0.510029193021879
8101101,5,1,0,1,2,50 a 59,Media,2.6698842048645,2.1054835319519,1.07334364308647,0.992622565195506
8101102,5,0,0,1,1,30 a 39,Media,2.22490382194519,3.14130806922913,2.44972452122867,
8101103,5,0,0,1,1,50 a 59,Técnica,0.889961540699005,1.25652325153351,0.759390248454797,0.820560447967971
8101104,5,1,0,1,2,40 a 49,Media,2.22490382194519,1.75456964969635,1.13882737872411,
8101111,5,0,0,1,2,40 a 49,Universitaria,0.190706059336662,0.150391697883606,0.201431842285303,
8101112,5,0,0,1,2,60 o más,Básica,0.381412118673325,0.300783395767212,0.378549843497154,0.343373149942682
8101113,5,0,0,1,2,60 o más,Media,0.190706059336662,0.150391697883606,0.168247632556366,0.152613243813724
8101114,5,0,0,1,1,60 o más,Media,0.381412118673325,0.538509964942932,0.657473599131595,0.696821895130713
8101115,5,0,0,1,1,40 a 49,Técnica,0.0953530296683311,0.134627491235733,0.181465052102442,0.244846183382283
8101116,5,1,1,1,1,60 o más,Básica,0.190706059336662,0.269254982471466,0.384988067640084,
8101117,5,1,0,1,2,60 o más,Básica,0.28605905175209,0.225587517023087,0.279083861735228,0.253150031226769
8101118,5,0,0,1,2,40 a 49,Universitaria,0.28605905175209,0.225587517023087,0.257766981187597,0.297664756963584
8101125,5,0,0,1,1,18 a 29,Media,0.471208393573761,0.665291965007782,2.37045926683057,
8101127,5,0,0,1,2,40 a 49,Universitaria,0.35340628027916,0.27869787812233,0.414494478440078,
8101128,5,0,0,1,2,40 a 49,Universitaria,0.58901047706604,0.464496463537216,0.587525825350089,
8101144,5,0,0,1,2,18 a 29,Universitaria,0.915389001369476,0.721880078315735,2.84479702992204,
8101145,5,0,1,1,1,30 a 39,Universitaria,0.915389001369476,1.29242396354675,1.98160503975757,
8101163,5,0,0,1,2,30 a 39,Universitaria,0.469430297613144,0.37019494175911,0.253914829656103,0.282610626843628
8101165,5,0,0,1,1,30 a 39,Técnica,0.234715148806572,0.331390768289566,0.260716869845692,0.339054696086015
8101171,5,0,0,1,2,18 a 29,Universitaria,1.76036357879639,1.38823103904724,1.84293071788673,1.7692030211391
8101184,5,0,0,1,1,18 a 29,Universitaria,2.10892343521118,2.97755718231201,6.36588144571382,
8101187,5,0,1,1,2,60 o más,Universitaria,1.05446171760559,0.831553399562836,0.590072143540246,0.535239768557368
8101211,5,0,0,1,2,40 a 49,Media,1.4646223783493,1.15500807762146,1.18646856587278,1.37011294339682
8101213,5,0,0,1,2,30 a 39,Media,1.4646223783493,1.15500807762146,1.22752328692621,
8101214,5,0,0,1,2,50 a 59,Media,1.83077788352966,1.44376015663147,1.06319533748767,0.98323746546463
8101215,5,0,0,1,2,50 a 59,Media,0.732311189174652,0.57750403881073,0.444896585655431,0.411438026343666
8101216,5,0,0,1,2,18 a 29,Media,2.19693350791931,1.73251211643219,4.61798344933336,
8101222,5,0,0,1,1,30 a 39,Media,1.01709890365601,1.43602657318115,2.10548292120196,2.73811921869475
8101223,5,1,0,1,1,60 o más,Básica,0.508549451828003,0.718013286590576,0.891751851479829,0.945121166774216
8101224,5,0,0,1,1,60 o más,Universitaria,1.01709890365601,1.43602657318115,1.77541980966123,1.88167463766577
8101225,5,0,0,1,1,18 a 29,Media,0.508549451828003,0.718013286590576,2.85254512262715,
8101228,5,0,0,1,2,40 a 49,Media,1.01709890365601,0.802088975906372,1.06813724880861,1.23346602852509
8101246,5,0,0,1,2,60 o más,Media,2.28847241401672,1.80470013618469,0.875470417540255,0.794117446134124
8101247,5,0,0,1,2,60 o más,Técnica,3.0512969493866,2.4062671661377,1.25284468028573,1.13642425600918
8101251,5,1,0,1,2,40 a 49,Universitaria,1.22051870822907,0.962506830692291,1.07475234999923,1.24110503053816
8101253,5,0,0,1,2,18 a 29,Universitaria,2.74616694450378,2.16564035415649,6.56578464456794,6.30311596446694
8101255,5,0,0,1,2,40 a 49,Universitaria,0.305129677057266,0.240626707673073,0.276702072144884,0.319530665552482
8102011,5,0,0,1,2,60 o más,Básica,1.30718266963959,1.03085052967072,0.590670717088071,0.535782719738355
8102013,5,0,0,1,2,60 o más,Básica,3.92154788970947,3.09255123138428,1.60977214126478,1.46018428043603
8102021,5,1,0,1,2,40 a 49,Básica,1.27663445472717,1.00675988197327,1.10585956409769,1.27702709193551
8102022,5,0,0,1,1,40 a 49,Media,1.59579288959503,2.25307583808899,3.02042264308557,4.07537951684183
8102023,5,0,0,1,2,40 a 49,Media,0.95747584104538,0.75506991147995,0.920197764186157,1.06262812472308
8102024,5,1,0,1,2,40 a 49,Técnica,0.638317227363586,0.503379940986633,0.613454385463133,0.708406288950691
8102025,5,1,0,1,2,30 a 39,Media,2.23411011695862,1.76182973384857,2.36125946171449,2.62811359824623
8102032,5,0,0,1,2,60 o más,Básica,0.610259354114533,0.481253415346146,0.277957411344709,0.252128256088062
8102035,5,0,0,1,2,50 a 59,Básica,2.44103741645813,1.92501366138458,0.886433707364743,0.81976923806989
8102043,5,0,0,1,2,60 o más,Media,1.22051870822907,0.962506830692291,1.05328510468278,0.955408727266722
8102045,5,0,0,1,2,60 o más,Técnica,0.610259354114533,0.481253415346146,0.587384506909172,0.532801880200613
8102052,5,0,0,1,2,40 a 49,Técnica,3.66155600547791,2.88752031326294,1.11417985795584,1.2866352203224
8102063,5,0,0,1,1,60 o más,Básica,0.813679099082947,1.14882123470306,1.17793744680476,1.24843431753316
8102065,5,0,0,1,2,40 a 49,Técnica,1.62735819816589,1.2833423614502,1.26601997404271,
8102066,5,0,0,1,2,60 o más,Media,0.406839549541473,0.320835590362549,0.265641861675473,0.240957127223937
8102072,5,0,0,1,1,60 o más,Media,1.22051858901978,1.72323167324066,1.95252971693514,2.06938416911469
8102073,5,0,0,1,2,18 a 29,Universitaria,1.22051858901978,0.962506711483002,3.28265091911617,3.15132623656357
8102074,5,0,0,1,2,40 a 49,Media,0.610259294509888,0.481253355741501,0.646060086319367,0.746058776388307
8102075,5,0,0,1,2,60 o más,Media,0.610259294509888,0.481253355741501,0.55552895786294,
8102081,5,0,0,1,2,50 a 59,Técnica,1.5256484746933,1.20313358306885,0.895787896313931,0.828419942892967
8102082,5,0,0,1,1,60 o más,Media,0.762824237346649,1.07701992988586,0.943913258255386,
8102085,5,0,0,1,2,50 a 59,Media,1.5256484746933,1.20313358306885,0.874732641935775,0.808948154201332
8102086,5,0,0,1,2,60 o más,Media,0.762824237346649,0.601566791534424,0.511027004541474,0.463539888523288
8102093,5,0,0,1,2,30 a 39,Media,0.915388941764832,0.721880078315735,0.979839488971445,1.09057455430786
8102101,5,0,0,1,1,40 a 49,Media,2.28847241401672,3.23105978965759,2.66232195604344,3.59220335992904
8102102,5,0,0,1,1,40 a 49,Media,1.83077800273895,2.58484792709351,2.31435837928148,3.12270494831137
8102115,5,0,0,1,1,30 a 39,Técnica,1.455002784729,2.05429649353027,2.82201388221275,
8103011,5,0,1,1,1,40 a 49,Universitaria,0.51099443435669,0.721465349197388,0.962065626956337,
8103014,5,0,1,1,2,40 a 49,Universitaria,0.408795535564423,0.322378069162369,0.511415787858966,
8103033,5,0,0,1,2,60 o más,Básica,0.142623081803322,0.112473234534264,0.106038273144239,0.0961846808009411
8103034,5,1,0,1,2,18 a 29,Universitaria,0.427869230508804,0.337419718503952,0.928252188794114,0.891116828676395
8103035,5,0,0,1,2,30 a 39,Universitaria,0.570492327213287,0.449892938137054,0.493375125137013,0.549133162379172
8103036,5,0,0,1,2,60 o más,Media,0.142623081803322,0.112473234534264,0.110303157582107,
8103038,5,0,0,1,2,60 o más,Media,0.142623081803322,0.112473234534264,0.102522228656399,0.0929953642766633
8103043,5,0,0,1,1,50 a 59,Básica,0.754066050052643,1.06465446949005,1.13967734050574,1.23148032380877
8103045,5,0,0,1,1,60 o más,Media,0.25135537981987,0.35488486289978,0.375801079578889,0.398291917440043
8103052,5,0,0,1,2,60 o más,Universitaria,0.418126434087753,0.329736471176147,0.347473685455969,0.315184739729276
8103053,5,0,1,1,2,30 a 39,Universitaria,0.209063217043877,0.164868235588074,0.204060179746451,0.227121729715725
8103054,5,0,0,1,2,30 a 39,Universitaria,0.313594818115234,0.247302353382111,0.299486349001752,
8103055,5,0,0,1,2,30 a 39,Universitaria,0.522657990455627,0.412170588970184,0.560917017364004,0.624308198537269
8103058,5,0,0,1,1,40 a 49,Técnica,0.522657990455627,0.737932920455933,0.966142318560774,1.30359127866766
8103074,5,0,0,1,1,50 a 59,Básica,0.871799111366272,1.23088002204895,0.55304194964919,
8103075,5,1,0,1,2,60 o más,Media,0.871799111366272,0.687504947185516,0.341264466396564,0.309552511520132
8103076,5,1,0,1,2,60 o más,Básica,0.653849244117737,0.515628635883331,0.265397645752787,0.240735605033189
8103081,5,1,0,1,1,60 o más,Media,0.101807899773121,0.143741026520729,0.157967502788156,0.167421497695571
8103083,5,1,0,1,1,50 a 59,Media,0.509039521217346,0.718705177307129,0.691628304133262,0.747340161691185
8103084,5,0,0,1,1,40 a 49,Media,0.101807899773121,0.143741026520729,0.165315782934158,0.223056384881382
8103085,5,0,0,1,2,60 o más,Básica,0.101807899773121,0.0802861824631691,0.102960221453446,0.0933926566516508
8103086,5,0,0,1,1,50 a 59,Básica,0.407231599092484,0.574964106082916,0.608410224351048,
8103088,5,0,1,1,1,60 o más,Media,0.101807899773121,0.143741026520729,0.179103631589877,0.189822575619909
8103091,5,0,0,1,2,30 a 39,Media,0.42248722910881,0.333175420761108,0.340515019595609,0.378997805161367
8103092,5,1,0,1,2,50 a 59,Media,0.2816581428051,0.222116947174072,0.191136343856158,0.176761887176245
8103094,5,0,0,1,2,60 o más,Media,0.14082907140255,0.111058473587036,0.096140271825777,0.087206449930578
8103095,5,0,0,1,1,30 a 39,Media,0.563316285610199,0.795337855815888,0.846350832360019,1.10065460826456
8103096,5,0,0,1,2,30 a 39,Técnica,0.42248722910881,0.333175420761108,0.366280816152338,0.407675483916422
8105013,5,0,0,1,2,30 a 39,Media,0.704145431518555,0.555292427539825,0.482248646403126,0.536749241621944
8105015,5,1,0,1,1,60 o más,Básica,0.528109014034271,0.745629191398621,0.626392530011451,0.663880694882378
8106013,5,0,0,1,1,30 a 39,Técnica,0.312953531742096,0.441854327917099,0.424449166561656,0.551983779406757
8106014,5,0,0,1,1,30 a 39,Universitaria,0.312953531742096,0.441854327917099,0.408588622015614,0.531357603148966
8106015,5,0,0,1,2,60 o más,Media,0.469430297613144,0.37019494175911,0.284268578567532,0.257852958941181
8106023,5,0,0,1,1,40 a 49,Media,0.312953531742096,0.441854327917099,0.3860294171226,
8106024,5,1,0,1,2,50 a 59,Media,0.156476765871048,0.123398318886757,0.0828956989144956,0.076661507085995
8106025,5,1,0,1,2,60 o más,Básica,0.312953531742096,0.246796637773514,0.196200608627288,0.177968693323551
8106032,5,1,0,1,2,60 o más,Básica,0.938860476016998,0.740389823913574,0.673825020587018,0.611209920711264
8106034,5,0,0,1,2,50 a 59,Básica,0.312953531742096,0.246796637773514,0.172751142961063,0.159759349925783
8106036,5,1,0,1,1,60 o más,Media,0.312953531742096,0.441854327917099,0.346829951974678,0.367586933897123
