"idencuesta","ola","muestra","segmento_disenno","estrato_disenno","m0_sexo","tramo_etario","tipo_atricion","pd_diseno","pd_nr","pd_atricion","pd_modelob","pd_atricion_trm","pd_nr_trm","pd_modelob_trm","ponderadorlong_total","ponderadorlong_modelob","ponderadorlong_nr","ponderadorlong_panel"
1101081,1,1,110108,4,"Hombre","60 o más",1,588.639175257732,588.639175257732,588.639175257732,588.639175257732,588.639175257732,588.639175257732,588.639175257732,0.307373864974704,0.307236278943695,0.304183395007397,0.370853960412251
1101082,1,1,110108,4,"Mujer","50 a 59",2,147.159793814433,147.159793814433,147.159793814433,147.159793814433,147.159793814433,147.159793814433,147.159793814433,0.0395003060929921,0.0394771843882747,0.0389949727618098,NA
1101083,1,1,110108,4,"Hombre","40 a 49",2,735.798969072165,735.798969072165,735.798969072165,735.798969072165,735.798969072165,735.798969072165,735.798969072165,0.341027810357692,0.340885941264094,0.337871397715468,NA
1101102,1,1,110110,4,"Mujer","60 o más",2,441.479381443299,441.479381443299,441.479381443299,441.479381443299,441.479381443299,441.479381443299,441.479381443299,0.162025851808998,0.161930368277489,0.159861438969774,NA
1101103,1,1,110110,4,"Hombre","30 a 39",1,294.319587628866,294.319587628866,294.319587628866,294.319587628866,294.319587628866,294.319587628866,294.319587628866,0.146772677207393,0.146700498136567,0.145163808443749,0.226325543825422
1101111,1,1,110111,4,"Mujer","18 a 29",2,441.479381443299,662.219072164948,662.219072164948,662.219072164948,662.219072164948,662.219072164948,662.219072164948,0.310063826549798,0.309827988648409,0.304893989351835,NA
1101113,1,1,110111,4,"Hombre","30 a 39",1,147.159793814433,220.739690721649,220.739690721649,220.739690721649,220.739690721649,220.739690721649,220.739690721649,0.110079507905545,0.110025373602426,0.108872856332812,0.169744157869066
1101132,1,1,110113,4,"Mujer","18 a 29",2,294.319587628866,441.479381443299,441.479381443299,441.479381443299,441.479381443299,441.479381443299,441.479381443299,0.206709217699865,0.206551992432272,0.20326265956789,NA
1101133,1,1,110113,4,"Mujer","60 o más",1,294.319587628866,441.479381443299,441.479381443299,441.479381443299,441.479381443299,441.479381443299,441.479381443299,0.162025851808997,0.161930368277488,0.159861438969774,0.141927921717297
1101151,1,1,110115,4,"Hombre","18 a 29",1,588.639175257732,588.639175257732,588.639175257732,588.639175257732,588.639175257732,588.639175257732,588.639175257732,0.392141195129805,0.391898482281904,0.386766979354439,0.635904386380186
1101152,1,1,110115,4,"Mujer","18 a 29",1,294.319587628866,294.319587628866,294.319587628866,294.319587628866,294.319587628866,294.319587628866,294.319587628866,0.137806145133243,0.137701328288182,0.135508439711927,0.162242819014302
1101153,1,1,110115,4,"Mujer","50 a 59",1,147.159793814433,147.159793814433,147.159793814433,147.159793814433,147.159793814433,147.159793814433,147.159793814433,0.0395003060929921,0.0394771843882747,0.0389949727618098,0.0284229763304271
1101171,1,1,110117,4,"Hombre","50 a 59",1,441.479381443299,662.219072164949,662.219072164949,662.219072164949,662.219072164949,662.219072164949,662.219072164949,0.252904678196499,0.252792474026374,0.250422982351515,0.25065617524827
1101173,1,1,110117,4,"Mujer","18 a 29",1,294.319587628866,441.479381443299,441.479381443299,441.479381443299,441.479381443299,441.479381443299,441.479381443299,0.206709217699865,0.206551992432272,0.20326265956789,0.243364228521453
1107011,1,1,110701,4,"Mujer","50 a 59",1,441.479381443299,441.479381443299,441.479381443299,441.479381443299,441.479381443299,441.479381443299,441.479381443299,0.118500918278976,0.118431553164824,0.116984918285429,0.0852689289912812
1107012,1,1,110701,4,"Hombre","50 a 59",1,441.479381443299,441.479381443299,441.479381443299,441.479381443299,441.479381443299,441.479381443299,441.479381443299,0.168603118797666,0.168528316017583,0.16694865490101,0.16710411683218
1107013,1,1,110701,4,"Hombre","40 a 49",2,294.319587628866,294.319587628866,294.319587628866,294.319587628866,294.319587628866,294.319587628866,294.319587628866,0.136411124143077,0.136354376505637,0.135148559086187,NA
1107021,1,1,110702,4,"Hombre","18 a 29",1,735.798969072165,1103.69845360825,1103.69845360825,1103.69845360825,1103.69845360825,1103.69845360825,1103.69845360825,0.735264740868385,0.73480965427857,0.725188086289574,1.19232072446285
1107033,1,1,110703,4,"Hombre","18 a 29",2,147.159793814433,441.479381443299,441.479381443299,441.479381443299,441.479381443299,441.479381443299,441.479381443299,0.294105896347354,0.293923861711428,0.290075234515829,NA
1107072,1,1,110707,4,"Mujer","18 a 29",2,588.639175257732,882.958762886598,882.958762886598,882.958762886598,882.958762886598,882.958762886598,882.958762886598,0.41341843539973,0.413103984864545,0.40652531913578,NA
1107082,1,1,110708,4,"Mujer","40 a 49",2,441.479381443299,662.219072164948,662.219072164948,662.219072164948,662.219072164948,662.219072164948,662.219072164948,0.215719009688646,0.215598702858769,0.21307911757988,NA
1107083,1,1,110708,4,"Mujer","18 a 29",2,294.319587628866,441.479381443299,441.479381443299,441.479381443299,441.479381443299,441.479381443299,441.479381443299,0.206709217699865,0.206551992432272,0.20326265956789,NA
2101021,1,1,210102,4,"Mujer","18 a 29",2,320.429553264605,961.288659793815,961.288659793815,961.288659793815,961.288659793815,961.288659793815,961.288659793815,0.45009401390414,0.449751667527111,0.442589388803061,NA
2101032,1,1,210103,4,"Hombre","30 a 39",2,320.429553264605,480.644329896907,480.644329896907,480.644329896907,480.644329896907,480.644329896907,480.644329896907,0.239689976640222,0.239572103204039,0.237062582197929,NA
2101033,1,1,210103,4,"Hombre","50 a 59",1,640.859106529209,961.288659793814,961.288659793814,961.288659793814,961.288659793814,961.288659793814,961.288659793814,0.367120805452342,0.366957927938154,0.363518332836985,0.363856839679536
2101041,1,1,210104,4,"Mujer","40 a 49",2,640.859106529209,640.859106529209,640.859106529209,640.859106529209,640.859106529209,640.859106529209,640.859106529209,0.208760963888393,0.208644537571567,0.206206221856233,NA
2101042,1,1,210104,4,"Mujer","60 o más",2,320.429553264605,320.429553264605,320.429553264605,320.429553264605,320.429553264605,320.429553264605,320.429553264605,0.117599764552407,0.117530461779431,0.116028814994388,NA
2101043,1,1,210104,4,"Mujer","30 a 39",1,320.429553264605,320.429553264605,320.429553264605,320.429553264605,320.429553264605,320.429553264605,320.429553264605,0.112309042824681,0.112237899433896,0.110743616845956,0.125733391202152
2101052,1,1,210105,4,"Hombre","50 a 59",2,320.429553264605,480.644329896907,480.644329896907,480.644329896907,480.644329896907,480.644329896907,480.644329896907,0.183560402726171,0.183478963969077,0.181759166418493,NA
2101053,1,1,210105,4,"Mujer","50 a 59",2,320.429553264605,480.644329896907,480.644329896907,480.644329896907,480.644329896907,480.644329896907,480.644329896907,0.129013487044767,0.128937968345115,0.127362998184698,NA
2101062,1,1,210106,4,"Hombre","30 a 39",1,320.429553264605,961.288659793814,961.288659793814,961.288659793814,961.288659793814,961.288659793814,961.288659793814,0.479379953280444,0.479144206408079,0.474125164395859,0.739210667063696
2101071,1,1,210107,4,"Mujer","60 o más",1,320.429553264605,320.429553264605,320.429553264605,320.429553264605,320.429553264605,320.429553264605,320.429553264605,0.117599764552407,0.117530461779431,0.116028814994388,0.103012513071323
2101072,1,1,210107,4,"Hombre","18 a 29",1,480.644329896907,480.644329896907,480.644329896907,480.644329896907,480.644329896907,480.644329896907,480.644329896907,0.320196904794202,0.319998721324531,0.315808670968376,0.519238016287965
2101073,1,1,210107,4,"Hombre","40 a 49",2,480.644329896907,480.644329896907,480.644329896907,480.644329896907,480.644329896907,480.644329896907,480.644329896907,0.222768840777631,0.222676167944029,0.220706984342561,NA
2101081,1,1,210108,4,"Hombre","18 a 29",2,320.429553264605,320.429553264605,320.429553264605,320.429553264605,320.429553264605,320.429553264605,320.429553264605,0.213464603196135,0.213332480883021,0.210539113978918,NA
2101082,1,1,210108,4,"Hombre","40 a 49",1,480.644329896907,480.644329896907,480.644329896907,480.644329896907,480.644329896907,480.644329896907,480.644329896907,0.222768840777632,0.222676167944029,0.220706984342561,0.321352175730081
2101083,1,1,210108,4,"Hombre","18 a 29",1,801.073883161512,801.073883161512,801.073883161512,801.073883161512,801.073883161512,801.073883161512,801.073883161512,0.533661507990337,0.533331202207552,0.526347784947294,0.865396693813275
2101092,1,1,210109,4,"Hombre","50 a 59",1,480.644329896907,720.966494845361,720.966494845361,720.966494845361,720.966494845361,720.966494845361,720.966494845361,0.275340604089256,0.275218445953615,0.272638749627739,0.272892629759652
2101093,1,1,210109,4,"Mujer","30 a 39",2,480.644329896907,720.966494845361,720.966494845361,720.966494845361,720.966494845361,720.966494845361,720.966494845361,0.252695346355532,0.252535273726265,0.2491731379034,NA
2101102,1,1,210110,4,"Mujer","60 o más",1,320.429553264605,640.85910652921,640.85910652921,640.85910652921,640.85910652921,640.85910652921,640.85910652921,0.235199529104814,0.235060923558862,0.232057629988777,0.206025026142646
2101104,1,1,210110,4,"Hombre","50 a 59",2,320.429553264605,640.85910652921,640.85910652921,640.85910652921,640.85910652921,640.85910652921,640.85910652921,0.244747203634894,0.244638618625436,0.242345555224657,NA
2101111,1,1,210111,4,"Hombre","40 a 49",2,480.644329896907,480.644329896907,480.644329896907,480.644329896907,480.644329896907,480.644329896907,480.644329896907,0.222768840777632,0.222676167944029,0.220706984342561,NA
2101112,1,1,210111,4,"Mujer","18 a 29",2,640.85910652921,640.85910652921,640.85910652921,640.85910652921,640.85910652921,640.85910652921,640.85910652921,0.300062675936093,0.299834445018074,0.295059592535374,NA
2101113,1,1,210111,4,"Mujer","18 a 29",1,320.429553264605,320.429553264605,320.429553264605,320.429553264605,320.429553264605,320.429553264605,320.429553264605,0.150031337968047,0.149917222509037,0.147529796267687,0.176635861839744
2101122,1,1,210112,4,"Hombre","50 a 59",2,320.429553264605,480.644329896907,480.644329896907,480.644329896907,480.644329896907,480.644329896907,480.644329896907,0.183560402726171,0.183478963969077,0.181759166418493,NA
2101123,1,1,210112,4,"Hombre","40 a 49",2,320.429553264605,480.644329896907,480.644329896907,480.644329896907,480.644329896907,480.644329896907,480.644329896907,0.222768840777632,0.222676167944029,0.220706984342561,NA
2101141,1,1,210114,4,"Mujer","40 a 49",1,160.214776632302,160.214776632302,160.214776632302,160.214776632302,160.214776632302,160.214776632302,160.214776632302,0.0521902409720982,0.0521611343928916,0.0515515554640583,0.0546592475257821
2101142,1,1,210114,4,"Mujer","50 a 59",1,640.85910652921,640.85910652921,640.85910652921,640.85910652921,640.85910652921,640.85910652921,640.85910652921,0.172017982726356,0.171917291126819,0.169817330912931,0.123777852250782
2101143,1,1,210114,4,"Mujer","30 a 39",1,801.073883161512,801.073883161512,801.073883161512,801.073883161512,801.073883161512,801.073883161512,801.073883161512,0.280772607061702,0.280594748584739,0.276859042114889,0.31433347800538
2101151,1,1,210115,4,"Mujer","30 a 39",1,320.429553264605,480.644329896907,480.644329896907,480.644329896907,480.644329896907,480.644329896907,480.644329896907,0.168463564237021,0.168356849150844,0.166115425268933,0.188600086803228
2101152,1,1,210115,4,"Mujer","30 a 39",1,320.429553264605,480.644329896907,480.644329896907,480.644329896907,480.644329896907,480.644329896907,480.644329896907,0.168463564237021,0.168356849150844,0.166115425268933,0.188600086803228
2101162,1,1,210116,4,"Mujer","60 o más",1,160.214776632302,240.322164948454,240.322164948454,240.322164948454,240.322164948454,240.322164948454,240.322164948454,0.0881998234143051,0.0881478463345734,0.0870216112457912,0.0772593848034922
2101163,1,1,210116,4,"Hombre","18 a 29",2,320.429553264605,480.644329896907,480.644329896907,480.644329896907,480.644329896907,480.644329896907,480.644329896907,0.320196904794202,0.319998721324531,0.315808670968376,NA
2101171,1,1,210117,4,"Mujer","40 a 49",2,320.429553264605,320.429553264605,320.429553264605,320.429553264605,320.429553264605,320.429553264605,320.429553264605,0.104380481944196,0.104322268785783,0.103103110928117,NA
2101172,1,1,210117,4,"Hombre","30 a 39",1,320.429553264605,320.429553264605,320.429553264605,320.429553264605,320.429553264605,320.429553264605,320.429553264605,0.159793317760148,0.15971473546936,0.158041721465286,0.246403555687899
2101173,1,1,210117,4,"Hombre","18 a 29",1,320.429553264605,320.429553264605,320.429553264605,320.429553264605,320.429553264605,320.429553264605,320.429553264605,0.213464603196135,0.213332480883021,0.210539113978918,0.34615867752531
2101181,1,1,210118,4,"Hombre","50 a 59",2,480.644329896907,480.644329896907,480.644329896907,480.644329896907,480.644329896907,480.644329896907,480.644329896907,0.183560402726171,0.183478963969077,0.181759166418493,NA
2101182,1,1,210118,4,"Mujer","18 a 29",2,320.429553264605,320.429553264605,320.429553264605,320.429553264605,320.429553264605,320.429553264605,320.429553264605,0.150031337968047,0.149917222509037,0.147529796267687,NA
2101183,1,1,210118,4,"Mujer","30 a 39",2,320.429553264605,320.429553264605,320.429553264605,320.429553264605,320.429553264605,320.429553264605,320.429553264605,0.112309042824681,0.112237899433896,0.110743616845956,NA
2101191,1,1,210119,4,"Mujer","50 a 59",1,160.214776632302,160.214776632302,160.214776632302,160.214776632302,160.214776632302,160.214776632302,160.214776632302,0.043004495681589,0.0429793227817048,0.0424543327282328,0.0309444630626954
2101192,1,1,210119,4,"Hombre","30 a 39",1,801.073883161512,801.073883161512,801.073883161512,801.073883161512,801.073883161512,801.073883161512,801.073883161512,0.39948329440037,0.399286838673399,0.395104303663215,0.616008889219746
2101193,1,1,210119,4,"Hombre","18 a 29",1,480.644329896907,480.644329896907,480.644329896907,480.644329896907,480.644329896907,480.644329896907,480.644329896907,0.320196904794202,0.319998721324531,0.315808670968376,0.519238016287965
2101201,1,1,210120,4,"Mujer","30 a 39",2,320.429553264605,320.429553264605,320.429553264605,320.429553264605,320.429553264605,320.429553264605,320.429553264605,0.112309042824681,0.112237899433896,0.110743616845956,NA
2101202,1,1,210120,4,"Mujer","18 a 29",1,320.429553264605,320.429553264605,320.429553264605,320.429553264605,320.429553264605,320.429553264605,320.429553264605,0.150031337968047,0.149917222509037,0.147529796267687,0.176635861839744
2101203,1,1,210120,4,"Hombre","50 a 59",2,640.85910652921,640.85910652921,640.85910652921,640.85910652921,640.85910652921,640.85910652921,640.85910652921,0.244747203634894,0.244638618625436,0.242345555224657,NA
2101211,1,1,210121,4,"Hombre","18 a 29",1,640.85910652921,640.85910652921,640.85910652921,640.85910652921,640.85910652921,640.85910652921,640.85910652921,0.42692920639227,0.426664961766042,0.421078227957835,0.69231735505062
2101212,1,1,210121,4,"Hombre","30 a 39",1,480.644329896907,480.644329896907,480.644329896907,480.644329896907,480.644329896907,480.644329896907,480.644329896907,0.239689976640222,0.239572103204039,0.237062582197929,0.369605333531848
2101213,1,1,210121,4,"Mujer","18 a 29",2,801.073883161512,801.073883161512,801.073883161512,801.073883161512,801.073883161512,801.073883161512,801.073883161512,0.375078344920116,0.374793056272593,0.368824490669218,NA
2101221,1,1,210122,4,"Hombre","18 a 29",2,480.644329896907,480.644329896907,480.644329896907,480.644329896907,480.644329896907,480.644329896907,480.644329896907,0.320196904794202,0.319998721324531,0.315808670968376,NA
2101222,1,1,210122,4,"Hombre","18 a 29",1,160.214776632302,160.214776632302,160.214776632302,160.214776632302,160.214776632302,160.214776632302,160.214776632302,0.106732301598067,0.10666624044151,0.105269556989459,0.173079338762655
2101223,1,1,210122,4,"Mujer","30 a 39",2,480.644329896907,480.644329896907,480.644329896907,480.644329896907,480.644329896907,480.644329896907,480.644329896907,0.168463564237021,0.168356849150844,0.166115425268933,NA
2101231,1,1,210123,4,"Mujer","18 a 29",1,320.429553264605,320.429553264605,320.429553264605,320.429553264605,320.429553264605,320.429553264605,320.429553264605,0.150031337968047,0.149917222509037,0.147529796267687,0.176635861839744
2101232,1,1,210123,4,"Hombre","30 a 39",1,320.429553264605,320.429553264605,320.429553264605,320.429553264605,320.429553264605,320.429553264605,320.429553264605,0.159793317760148,0.15971473546936,0.158041721465286,0.246403555687899
2101233,1,1,210123,4,"Mujer","40 a 49",2,160.214776632302,160.214776632302,160.214776632302,160.214776632302,160.214776632302,160.214776632302,160.214776632302,0.0521902409720982,0.0521611343928917,0.0515515554640583,NA
2101241,1,1,210124,4,"Mujer","40 a 49",2,320.429553264605,320.429553264605,320.429553264605,320.429553264605,320.429553264605,320.429553264605,320.429553264605,0.104380481944196,0.104322268785783,0.103103110928117,NA
2101242,1,1,210124,4,"Mujer","30 a 39",2,480.644329896907,480.644329896907,480.644329896907,480.644329896907,480.644329896907,480.644329896907,480.644329896907,0.168463564237021,0.168356849150844,0.166115425268933,NA
2101243,1,1,210124,4,"Hombre","60 o más",1,480.644329896907,480.644329896907,480.644329896907,480.644329896907,480.644329896907,480.644329896907,480.644329896907,0.250981435773287,0.250869092000638,0.248376306240715,0.302815138346705
2101251,1,1,210125,4,"Mujer","40 a 49",1,320.429553264605,534.049255441008,534.049255441008,534.049255441008,534.049255441008,534.049255441008,534.049255441008,0.173967469906994,0.173870447976305,0.171838518213528,0.182197491752607
2101254,1,1,210125,4,"Mujer","40 a 49",2,160.214776632302,267.024627720504,267.024627720504,267.024627720504,267.024627720504,267.024627720504,267.024627720504,0.0869837349534969,0.0869352239881527,0.0859192591067639,NA
2101255,1,1,210125,4,"Hombre","50 a 59",1,160.214776632302,267.024627720504,267.024627720504,267.024627720504,267.024627720504,267.024627720504,267.024627720504,0.101978001514539,0.101932757760598,0.10097731467694,0.101071344355427
2101263,1,1,210126,4,"Mujer","50 a 59",1,320.429553264605,534.049255441008,534.049255441008,534.049255441008,534.049255441008,534.049255441008,534.049255441008,0.14334831893863,0.143264409272349,0.141514442427443,0.103148210208985
2101264,1,1,210126,4,"Hombre","18 a 29",2,160.214776632302,267.024627720504,267.024627720504,267.024627720504,267.024627720504,267.024627720504,267.024627720504,0.177887169330112,0.177777067402517,0.175449261649098,NA
2101265,1,1,210126,4,"Mujer","50 a 59",2,160.214776632302,267.024627720504,267.024627720504,267.024627720504,267.024627720504,267.024627720504,267.024627720504,0.071674159469315,0.0716322046361747,0.0707572212137213,NA
3101013,1,1,310101,4,"Hombre","30 a 39",2,165.618556701031,496.855670103093,496.855670103093,496.855670103093,496.855670103093,496.855670103093,496.855670103093,0.24777432407476,0.247652474962061,0.24505831195301,NA
3101021,1,1,310102,4,"Mujer","40 a 49",2,165.618556701031,248.427835051546,248.427835051546,248.427835051546,248.427835051546,248.427835051546,248.427835051546,0.0809257975328523,0.0808806650887044,0.0799354565582162,NA
3101023,1,1,310102,4,"Mujer","40 a 49",1,248.427835051546,372.64175257732,372.64175257732,372.64175257732,372.64175257732,372.64175257732,372.64175257732,0.121388696299278,0.121320997633057,0.119903184837324,0.127131330959009
3101033,1,1,310103,4,"Mujer","18 a 29",1,248.427835051546,745.283505154639,745.283505154639,745.283505154639,745.283505154639,745.283505154639,745.283505154639,0.348956206768888,0.348690786902286,0.343137898976302,0.410835370541575
3101041,1,1,310104,4,"Mujer","50 a 59",1,248.427835051546,248.427835051546,248.427835051546,248.427835051546,248.427835051546,248.427835051546,248.427835051546,0.0666824495482069,0.0666434166378122,0.0658293709851631,0.0479822531172697
3101042,1,1,310104,4,"Hombre","18 a 29",2,82.8092783505155,82.8092783505155,82.8092783505155,82.8092783505155,82.8092783505155,82.8092783505155,82.8092783505155,0.0551661030137687,0.0551319583685838,0.0544100627283711,NA
3101043,1,1,310104,4,"Mujer","18 a 29",1,165.618556701031,165.618556701031,165.618556701031,165.618556701031,165.618556701031,165.618556701031,165.618556701031,0.0775458237264197,0.0774868415338414,0.0762528664391783,0.0912967490092389
3101051,1,1,310105,4,"Mujer","60 o más",2,165.618556701031,165.618556701031,165.618556701031,165.618556701031,165.618556701031,165.618556701031,165.618556701031,0.060783105288254,0.0607472851676732,0.0599711377409464,NA
3101052,1,1,310105,4,"Hombre","18 a 29",2,414.046391752577,414.046391752577,414.046391752577,414.046391752577,414.046391752577,414.046391752577,414.046391752577,0.275830515068843,0.275659791842919,0.272050313641856,NA
3101053,1,1,310105,4,"Hombre","30 a 39",2,248.427835051546,248.427835051546,248.427835051546,248.427835051546,248.427835051546,248.427835051546,248.427835051546,0.12388716203738,0.12382623748103,0.122529155976505,NA
3101061,1,1,310106,4,"Mujer","40 a 49",1,82.8092783505155,124.213917525773,124.213917525773,124.213917525773,124.213917525773,124.213917525773,124.213917525773,0.0404628987664262,0.0404403325443522,0.0399677282791081,0.0423771103196697
3101062,1,1,310106,4,"Mujer","50 a 59",1,165.618556701031,248.427835051546,248.427835051546,248.427835051546,248.427835051546,248.427835051546,248.427835051546,0.0666824495482068,0.0666434166378122,0.0658293709851631,0.0479822531172697
3101072,1,1,310107,4,"Mujer","60 o más",2,165.618556701031,496.855670103093,496.855670103093,496.855670103093,496.855670103093,496.855670103093,496.855670103093,0.182349315864762,0.182241855503019,0.179913413222839,NA
3101082,1,1,310108,4,"Hombre","30 a 39",2,165.618556701031,496.855670103093,496.855670103093,496.855670103093,496.855670103093,496.855670103093,496.855670103093,0.24777432407476,0.247652474962061,0.24505831195301,NA
3101093,1,1,310109,4,"Hombre","18 a 29",1,165.618556701031,496.855670103093,496.855670103093,496.855670103093,496.855670103093,496.855670103093,496.855670103093,0.330996618082612,0.330791750211503,0.326460376370227,0.536751057858298
3101101,1,1,310110,4,"Mujer","50 a 59",2,165.618556701031,248.427835051546,248.427835051546,248.427835051546,248.427835051546,248.427835051546,248.427835051546,0.0666824495482068,0.0666434166378122,0.0658293709851631,NA
3101102,1,1,310110,4,"Mujer","50 a 59",1,82.8092783505155,124.213917525773,124.213917525773,124.213917525773,124.213917525773,124.213917525773,124.213917525773,0.0333412247741034,0.0333217083189061,0.0329146854925816,0.0239911265586349
3101111,1,1,310111,4,"Hombre","40 a 49",1,82.8092783505155,124.213917525773,124.213917525773,124.213917525773,124.213917525773,124.213917525773,124.213917525773,0.0575706165546568,0.0575466669208133,0.0570377666919927,0.0830477136002534
3101113,1,1,310111,4,"Hombre","30 a 39",2,165.618556701031,248.427835051546,248.427835051546,248.427835051546,248.427835051546,248.427835051546,248.427835051546,0.12388716203738,0.12382623748103,0.122529155976505,NA
3101121,1,1,310112,4,"Hombre","40 a 49",2,165.618556701031,248.427835051546,248.427835051546,248.427835051546,248.427835051546,248.427835051546,248.427835051546,0.115141233109314,0.115093333841627,0.114075533383985,NA
3101122,1,1,310112,4,"Hombre","18 a 29",2,165.618556701031,248.427835051546,248.427835051546,248.427835051546,248.427835051546,248.427835051546,248.427835051546,0.165498309041306,0.165395875105751,0.163230188185113,NA
3101131,1,1,310113,4,"Hombre","60 o más",1,165.618556701031,165.618556701031,165.618556701031,165.618556701031,165.618556701031,165.618556701031,165.618556701031,0.0864822084979968,0.0864434975170838,0.08558454308021,0.104342864443988
3101132,1,1,310113,4,"Mujer","40 a 49",1,248.427835051546,248.427835051546,248.427835051546,248.427835051546,248.427835051546,248.427835051546,248.427835051546,0.0809257975328523,0.0808806650887044,0.0799354565582162,0.0847542206393394
3101133,1,1,310113,4,"Mujer","30 a 39",2,165.618556701031,165.618556701031,165.618556701031,165.618556701031,165.618556701031,165.618556701031,165.618556701031,0.0580485207671778,0.0580117492971913,0.0572394081601247,NA
3101141,1,1,310114,4,"Mujer","30 a 39",2,165.618556701031,165.618556701031,165.618556701031,165.618556701031,165.618556701031,165.618556701031,165.618556701031,0.0580485207671778,0.0580117492971913,0.0572394081601247,NA
3101142,1,1,310114,4,"Hombre","50 a 59",2,248.427835051546,248.427835051546,248.427835051546,248.427835051546,248.427835051546,248.427835051546,248.427835051546,0.0948757961219133,0.094833703345913,0.0939448016037241,NA
3101143,1,1,310114,4,"Mujer","40 a 49",1,248.427835051546,248.427835051546,248.427835051546,248.427835051546,248.427835051546,248.427835051546,248.427835051546,0.0809257975328523,0.0808806650887044,0.0799354565582162,0.0847542206393393
3101151,1,1,310115,4,"Mujer","60 o más",2,165.618556701031,165.618556701031,165.618556701031,165.618556701031,165.618556701031,165.618556701031,165.618556701031,0.060783105288254,0.0607472851676732,0.0599711377409464,NA
3101152,1,1,310115,4,"Mujer","40 a 49",1,331.237113402062,331.237113402062,331.237113402062,331.237113402062,331.237113402062,331.237113402062,331.237113402062,0.107901063377136,0.107840886784939,0.106580608744288,0.113005627519119
3101153,1,1,310115,4,"Mujer","40 a 49",1,248.427835051546,248.427835051546,248.427835051546,248.427835051546,248.427835051546,248.427835051546,248.427835051546,0.0809257975328523,0.0808806650887044,0.0799354565582162,0.0847542206393394
3101171,1,1,310117,4,"Mujer","40 a 49",1,82.8092783505155,82.8092783505155,82.8092783505155,82.8092783505155,82.8092783505155,82.8092783505155,82.8092783505155,0.0269752658442841,0.0269602216962348,0.0266451521860721,0.0282514068797798
3101172,1,1,310117,4,"Hombre","30 a 39",2,165.618556701031,165.618556701031,165.618556701031,165.618556701031,165.618556701031,165.618556701031,165.618556701031,0.0825914413582534,0.0825508249873535,0.0816861039843366,NA
3101173,1,1,310117,4,"Hombre","40 a 49",2,165.618556701031,165.618556701031,165.618556701031,165.618556701031,165.618556701031,165.618556701031,165.618556701031,0.0767608220728758,0.0767288892277511,0.0760503555893236,NA
3101181,1,1,310118,4,"Mujer","40 a 49",2,248.427835051546,248.427835051546,248.427835051546,248.427835051546,248.427835051546,248.427835051546,248.427835051546,0.0809257975328523,0.0808806650887044,0.0799354565582162,NA
3101182,1,1,310118,4,"Mujer","18 a 29",2,414.046391752577,414.046391752577,414.046391752577,414.046391752577,414.046391752577,414.046391752577,414.046391752577,0.193864559316049,0.193717103834603,0.190632166097946,NA
3101183,1,1,310118,4,"Hombre","18 a 29",1,165.618556701031,165.618556701031,165.618556701031,165.618556701031,165.618556701031,165.618556701031,165.618556701031,0.110332206027537,0.110263916737168,0.108820125456742,0.178917019286099
3101191,1,1,310119,4,"Mujer","18 a 29",1,248.427835051546,372.64175257732,372.64175257732,372.64175257732,372.64175257732,372.64175257732,372.64175257732,0.174478103384444,0.174345393451143,0.171568949488151,0.205417685270788
3101192,1,1,310119,4,"Mujer","50 a 59",1,248.427835051546,372.64175257732,372.64175257732,372.64175257732,372.64175257732,372.64175257732,372.64175257732,0.10002367432231,0.0999651249567182,0.0987440564777447,0.0719733796759046
3101201,1,1,310120,4,"Hombre","40 a 49",2,82.8092783505155,82.8092783505155,82.8092783505155,82.8092783505155,82.8092783505155,82.8092783505155,82.8092783505155,0.0383804110364379,0.0383644446138755,0.0380251777946618,NA
3101202,1,1,310120,4,"Hombre","60 o más",1,82.8092783505155,82.8092783505155,82.8092783505155,82.8092783505155,82.8092783505155,82.8092783505155,82.8092783505155,0.0432411042489984,0.0432217487585419,0.042792271540105,0.0521714322219939
3101203,1,1,310120,4,"Mujer","40 a 49",1,165.618556701031,165.618556701031,165.618556701031,165.618556701031,165.618556701031,165.618556701031,165.618556701031,0.0539505316885682,0.0539204433924696,0.0532903043721441,0.0565028137595596
3101211,1,1,310121,4,"Mujer","18 a 29",1,165.618556701031,165.618556701031,165.618556701031,165.618556701031,165.618556701031,165.618556701031,165.618556701031,0.0775458237264197,0.0774868415338414,0.0762528664391783,0.0912967490092389
3101212,1,1,310121,4,"Hombre","40 a 49",2,82.8092783505155,82.8092783505155,82.8092783505155,82.8092783505155,82.8092783505155,82.8092783505155,82.8092783505155,0.0383804110364379,0.0383644446138755,0.0380251777946618,NA
3101213,1,1,310121,4,"Mujer","30 a 39",2,82.8092783505155,82.8092783505155,82.8092783505155,82.8092783505155,82.8092783505155,82.8092783505155,82.8092783505155,0.0290242603835889,0.0290058746485956,0.0286197040800623,NA
3101221,1,1,310122,4,"Hombre","50 a 59",2,248.427835051546,372.64175257732,372.64175257732,372.64175257732,372.64175257732,372.64175257732,372.64175257732,0.14231369418287,0.14225055501887,0.140917202405586,NA
3101222,1,1,310122,4,"Hombre","18 a 29",1,248.427835051546,372.64175257732,372.64175257732,372.64175257732,372.64175257732,372.64175257732,372.64175257732,0.248247463561959,0.248093812658627,0.24484528227767,0.402563293393723
